250	782.2 KB 	 53491	4 ms	164.0 KB 	 1427
251	802.6 KB 	 55088	6 ms	179.3 KB 	 1644
252	789.3 KB 	 54469	2 ms	165.8 KB 	 1469
253	789.9 KB 	 54376	5 ms	173.2 KB 	 1559
254	799.5 KB 	 54387	4 ms	176.4 KB 	 1605
255	795.6 KB 	 54415	2 ms	176.9 KB 	 1596
256	793.0 KB 	 53881	15 ms	167.9 KB 	 1507
257	793.0 KB 	 54874	4 ms	169.6 KB 	 1517
258	785.0 KB 	 55155	31 ms	166.3 KB 	 1478
259	793.1 KB 	 53894	56 ms	176.7 KB 	 1586
260	796.8 KB 	 54087	19 ms	180.0 KB 	 1630
261	786.5 KB 	 53888	4 ms	175.6 KB 	 1571
262	784.8 KB 	 54362	6 ms	169.4 KB 	 1490
263	799.4 KB 	 53768	26 ms	174.5 KB 	 1577
264	789.3 KB 	 53735	2 ms	171.5 KB 	 1530
265	801.7 KB 	 54874	2 ms	176.2 KB 	 1562
266	789.8 KB 	 53946	4 ms	170.6 KB 	 1505
267	792.5 KB 	 53880	2 ms	173.6 KB 	 1552
268	785.3 KB 	 54851	4 ms	168.5 KB 	 1486
269	782.8 KB 	 54059	2 ms	162.5 KB 	 1411
270	786.1 KB 	 53441	3 ms	166.2 KB 	 1462
271	799.7 KB 	 54941	3 ms	177.8 KB 	 1579
272	776.8 KB 	 53474	8 ms	165.4 KB 	 1447
273	789.9 KB 	 52900	19 ms	178.8 KB 	 1612
274	793.7 KB 	 54563	6 ms	167.3 KB 	 1480
275	787.3 KB 	 54389	2 ms	170.6 KB 	 1537
276	779.9 KB 	 52937	2 ms	167.5 KB 	 1480
277	786.5 KB 	 53940	34 ms	168.4 KB 	 1482
278	791.8 KB 	 54404	31 ms	166.6 KB 	 1464
279	787.8 KB 	 53227	58 ms	172.5 KB 	 1551
280	788.0 KB 	 53160	5 ms	173.2 KB 	 1540
281	800.4 KB 	 55280	5 ms	180.3 KB 	 1626
282	783.8 KB 	 53305	20 ms	166.6 KB 	 1473
283	791.4 KB 	 53632	2 ms	169.2 KB 	 1484
284	788.7 KB 	 53458	39 ms	174.5 KB 	 1563
285	802.7 KB 	 55706	3 ms	174.3 KB 	 1568
286	792.8 KB 	 53406	2 ms	176.5 KB 	 1600
287	794.9 KB 	 53671	14 ms	170.1 KB 	 1523
288	786.9 KB 	 53973	20 ms	168.9 KB 	 1515
289	777.5 KB 	 53050	22 ms	164.9 KB 	 1457
290	784.6 KB 	 53996	7 ms	165.3 KB 	 1461
291	795.6 KB 	 54725	2 ms	179.3 KB 	 1635
292	786.2 KB 	 53782	51 ms	171.7 KB 	 1542
293	799.0 KB 	 54410	36 ms	175.5 KB 	 1577
294	800.9 KB 	 54674	2 ms	181.4 KB 	 1661
295	781.4 KB 	 53854	50 ms	162.4 KB 	 1419
296	798.7 KB 	 54779	29 ms	174.4 KB 	 1567
297	805.1 KB 	 54705	51 ms	180.0 KB 	 1638
298	786.3 KB 	 53681	4 ms	168.1 KB 	 1496
299	794.3 KB 	 54139	2 ms	174.8 KB 	 1572
300	777.4 KB 	 53557	2 ms	160.2 KB 	 1406
301	793.8 KB 	 54240	4 ms	172.9 KB 	 1527
302	789.8 KB 	 54482	4 ms	174.2 KB 	 1563
303	793.9 KB 	 54256	4 ms	168.8 KB 	 1499
304	781.7 KB 	 52344	44 ms	162.8 KB 	 1426
305	787.7 KB 	 53283	2 ms	169.9 KB 	 1524
306	782.5 KB 	 53514	29 ms	169.7 KB 	 1501
307	794.5 KB 	 53998	4 ms	167.0 KB 	 1468
308	802.3 KB 	 53798	6 ms	178.9 KB 	 1621
309	806.0 KB 	 55182	4 ms	187.8 KB 	 1716
310	790.7 KB 	 54546	53 ms	173.4 KB 	 1553
311	790.0 KB 	 54125	2 ms	177.8 KB 	 1610
312	786.7 KB 	 54337	2 ms	172.3 KB 	 1530
313	804.3 KB 	 56577	38 ms	169.0 KB 	 1507
314	790.8 KB 	 54165	3 ms	169.4 KB 	 1492
315	787.0 KB 	 53911	3 ms	174.3 KB 	 1592
316	807.1 KB 	 55664	3 ms	180.7 KB 	 1630
317	795.6 KB 	 53830	5 ms	180.0 KB 	 1660
318	800.6 KB 	 54672	19 ms	173.8 KB 	 1565
319	794.7 KB 	 54347	38 ms	174.9 KB 	 1564
320	801.3 KB 	 55028	11 ms	169.5 KB 	 1507
321	798.9 KB 	 55048	3 ms	177.6 KB 	 1612
322	796.5 KB 	 54404	2 ms	176.6 KB 	 1616
323	804.0 KB 	 54571	42 ms	174.5 KB 	 1554
324	775.8 KB 	 53572	3 ms	168.0 KB 	 1469
325	803.0 KB 	 55285	18 ms	185.7 KB 	 1696
326	791.8 KB 	 54817	6 ms	176.6 KB 	 1599
327	786.1 KB 	 53937	5 ms	163.9 KB 	 1453
328	778.1 KB 	 54041	3 ms	169.0 KB 	 1490
329	793.8 KB 	 54357	12 ms	169.0 KB 	 1512
330	785.2 KB 	 53616	4 ms	167.6 KB 	 1488
331	791.7 KB 	 53895	2 ms	170.2 KB 	 1519
332	787.5 KB 	 53873	4 ms	170.5 KB 	 1519
333	793.6 KB 	 53375	33 ms	175.8 KB 	 1587
334	774.6 KB 	 52992	3 ms	162.0 KB 	 1422
335	794.5 KB 	 54974	3 ms	177.0 KB 	 1597
336	778.7 KB 	 52890	4 ms	161.2 KB 	 1406
337	805.4 KB 	 54505	3 ms	185.5 KB 	 1695
338	789.6 KB 	 53087	5 ms	174.8 KB 	 1566
339	794.3 KB 	 54869	3 ms	176.9 KB 	 1575
340	803.9 KB 	 54256	55 ms	182.4 KB 	 1656
341	778.6 KB 	 52763	0.1 s	170.6 KB 	 1512
342	785.0 KB 	 53618	4 ms	174.3 KB 	 1538
343	782.8 KB 	 54413	5 ms	169.6 KB 	 1508
344	786.8 KB 	 54193	5 ms	164.8 KB 	 1463
345	794.3 KB 	 53790	10 ms	171.5 KB 	 1541
346	787.3 KB 	 53836	11 ms	168.8 KB 	 1502
347	794.8 KB 	 54079	26 ms	171.3 KB 	 1522
348	798.5 KB 	 53840	13 ms	180.6 KB 	 1631
349	795.5 KB 	 53804	5 ms	166.1 KB 	 1473
350	781.5 KB 	 53399	5 ms	162.4 KB 	 1443
351	795.5 KB 	 55284	5 ms	172.5 KB 	 1553
352	795.8 KB 	 54549	6 ms	173.2 KB 	 1548
353	790.5 KB 	 53801	2 ms	171.8 KB 	 1527
354	796.8 KB 	 54825	43 ms	174.9 KB 	 1570
355	783.2 KB 	 53681	3 ms	166.0 KB 	 1461
356	791.7 KB 	 54159	2 ms	167.6 KB 	 1480
357	793.3 KB 	 54450	2 ms	170.4 KB 	 1525
358	796.6 KB 	 54628	11 ms	173.7 KB 	 1554
359	797.4 KB 	 54574	5 ms	176.6 KB 	 1589
360	786.5 KB 	 54261	54 ms	171.4 KB 	 1496
361	782.0 KB 	 53521	11 ms	164.7 KB 	 1458
362	785.0 KB 	 53242	3 ms	167.4 KB 	 1489
363	796.1 KB 	 54031	3 ms	180.2 KB 	 1630
364	786.4 KB 	 53159	6 ms	169.3 KB 	 1482
365	813.4 KB 	 55561	17 ms	190.8 KB 	 1768
366	789.7 KB 	 54270	2 ms	170.1 KB 	 1531
367	791.3 KB 	 54710	5 ms	174.9 KB 	 1584
368	788.1 KB 	 53523	4 ms	171.2 KB 	 1517
369	787.8 KB 	 54004	52 ms	167.8 KB 	 1484
370	807.8 KB 	 54970	2 ms	181.2 KB 	 1650
371	798.5 KB 	 54738	31 ms	169.4 KB 	 1505
372	788.3 KB 	 53948	6 ms	170.3 KB 	 1520
373	810.2 KB 	 55212	2 ms	179.7 KB 	 1628
374	797.2 KB 	 53797	11 ms	179.8 KB 	 1617
375	787.9 KB 	 54118	3 ms	172.9 KB 	 1559
376	795.8 KB 	 54374	23 ms	176.1 KB 	 1575
377	795.7 KB 	 55602	22 ms	179.6 KB 	 1618
378	793.1 KB 	 54620	2 ms	179.5 KB 	 1612
379	799.2 KB 	 54826	2 ms	180.2 KB 	 1626
380	793.2 KB 	 53181	36 ms	171.4 KB 	 1520
381	784.2 KB 	 53245	4 ms	175.4 KB 	 1576
382	789.8 KB 	 54619	14 ms	168.6 KB 	 1492
383	797.8 KB 	 55283	2 ms	173.9 KB 	 1563
384	783.2 KB 	 53306	13 ms	162.9 KB 	 1426
385	803.6 KB 	 54766	14 ms	180.2 KB 	 1633
386	788.5 KB 	 53981	2 ms	174.0 KB 	 1552
387	790.1 KB 	 54608	17 ms	172.5 KB 	 1541
388	799.0 KB 	 54291	11 ms	172.7 KB 	 1535
389	792.1 KB 	 53914	25 ms	178.4 KB 	 1595
390	797.9 KB 	 54017	33 ms	171.5 KB 	 1533
391	788.8 KB 	 54188	4 ms	169.9 KB 	 1496
392	785.7 KB 	 53841	10 ms	173.4 KB 	 1538
393	783.1 KB 	 53360	72 ms	171.8 KB 	 1546
394	781.1 KB 	 53268	2 ms	164.3 KB 	 1464
395	787.8 KB 	 55099	6 ms	161.7 KB 	 1400
396	798.9 KB 	 54081	4 ms	187.8 KB 	 1723
397	781.0 KB 	 53767	2 ms	164.7 KB 	 1453
398	781.6 KB 	 53575	5 ms	170.0 KB 	 1531
399	797.6 KB 	 54328	2 ms	171.9 KB 	 1552
400	788.3 KB 	 53873	21 ms	165.0 KB 	 1432
401	799.3 KB 	 55357	2 ms	171.4 KB 	 1519
402	778.2 KB 	 53108	2 ms	164.3 KB 	 1461
403	767.8 KB 	 52292	3 ms	162.3 KB 	 1426
404	791.1 KB 	 53782	10 ms	164.8 KB 	 1466
405	779.5 KB 	 53659	40 ms	168.3 KB 	 1489
406	790.5 KB 	 53044	3 ms	173.9 KB 	 1552
407	787.5 KB 	 54348	2 ms	169.7 KB 	 1514
408	788.1 KB 	 53930	2 ms	174.4 KB 	 1572
409	801.2 KB 	 54151	2 ms	176.2 KB 	 1583
410	789.2 KB 	 54229	3 ms	177.2 KB 	 1577
411	795.0 KB 	 53938	42 ms	174.0 KB 	 1568
412	788.1 KB 	 53749	25 ms	175.5 KB 	 1571
413	789.7 KB 	 53593	4 ms	170.8 KB 	 1551
414	783.1 KB 	 53908	2 ms	165.9 KB 	 1448
415	787.6 KB 	 53798	3 ms	165.5 KB 	 1470
416	781.7 KB 	 52696	2 ms	166.8 KB 	 1477
417	794.4 KB 	 54387	3 ms	168.7 KB 	 1510
418	798.6 KB 	 54127	23 ms	180.1 KB 	 1623
419	805.0 KB 	 54259	3 ms	181.5 KB 	 1627
420	794.7 KB 	 54484	3 ms	177.9 KB 	 1597
421	784.7 KB 	 52514	2 ms	168.9 KB 	 1500
422	788.5 KB 	 53907	2 ms	173.5 KB 	 1544
423	785.6 KB 	 53775	30 ms	164.5 KB 	 1456
424	801.1 KB 	 55831	3 ms	176.3 KB 	 1584
425	787.0 KB 	 53362	2 ms	165.7 KB 	 1452
426	782.1 KB 	 52966	15 ms	163.5 KB 	 1421
427	789.8 KB 	 52998	5 ms	173.1 KB 	 1547
428	792.9 KB 	 53921	2 ms	179.8 KB 	 1623
429	790.3 KB 	 54086	3 ms	176.8 KB 	 1581
430	787.3 KB 	 53991	5 ms	175.5 KB 	 1580
431	800.1 KB 	 54444	3 ms	176.8 KB 	 1609
432	791.1 KB 	 53876	2 ms	169.5 KB 	 1507
433	782.0 KB 	 53418	11 ms	165.7 KB 	 1459
434	803.5 KB 	 54501	27 ms	171.9 KB 	 1531
435	812.7 KB 	 55396	4 ms	183.0 KB 	 1688
436	791.9 KB 	 53908	4 ms	175.5 KB 	 1599
437	787.2 KB 	 53691	4 ms	168.8 KB 	 1486
438	795.5 KB 	 54801	3 ms	182.8 KB 	 1679
439	793.5 KB 	 53824	12 ms	166.2 KB 	 1473
440	793.9 KB 	 53697	4 ms	174.6 KB 	 1561
441	793.5 KB 	 54703	29 ms	172.7 KB 	 1531
442	796.6 KB 	 54755	2 ms	174.8 KB 	 1573
443	784.1 KB 	 52978	23 ms	164.8 KB 	 1439
444	789.4 KB 	 54595	20 ms	169.6 KB 	 1510
445	790.4 KB 	 53455	11 ms	170.5 KB 	 1537
446	790.0 KB 	 53383	3 ms	178.1 KB 	 1602
447	786.6 KB 	 53321	3 ms	173.3 KB 	 1546
448	790.1 KB 	 54298	2 ms	167.5 KB 	 1504
449	800.7 KB 	 54592	2 ms	179.2 KB 	 1608
450	801.5 KB 	 54099	12 ms	179.5 KB 	 1628
